Product,Brewer_Value,Brand_Value,Package_Value,Segment_Value,AB_Segment_Value,AB_Subsegment_Value,AB_Megasegment_Value,Date,Display_Count,Display_Share,Distribution,Feature_Count,Feature_Share,Price_per_Unit,Price_per_Volume,Unit_Sales,Volume_Sales,Volume_Share_of_Category, Average_of_Max_TemperatureC , Average_of_Mean_TemperatureC , Average_of_Min_TemperatureC ,Average_of_Dew_PointC , Average_of_MeanDew_PointC , Average_of_Min_DewpointC , Average_of_Max_Humidity , Average_of_Mean_Humidity , Average_of_Min_Humidity , Average_of_Max_Sea_Level_PressurehPa , Average_of_Mean_Sea_Level_PressurehPa , Average_of_Min_Sea_Level_PressurehPa ,Average_of_Max_VisibilityKm , Average_of_ Mean_VisibilityKm , Average_of_Min_VisibilitykM ,Average_of_Max_Wind_SpeedKmh ,Average_of_Mean_Wind_SpeedKmh ,Average_of_Max_Gust_SpeedKmh,Average_of_Precipitationmm ,Average_of _CloudCover ,Average_of _WindDirDegrees ,State_GDP,Alcohol_Retail_Trade_employees ,State_Personal_income,Resident_Population_in_city,Per_Capita_Personal_Income_in_city,Occupancy,Labor_Force_in_city,Employment_in_city,Unemployment_in_city,Unemp_Rate_in_city,Consumer_Price_Index_MaltBeverages,Consumer_Price_Index_Wine,Producer_Price_Index_by_Industry
BRAND261 12-PACK 11.2-13 OZ GLASS,ABI,BRAND261,12-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.97322087,,,10.86320897,21.72641794,11898,5949.162374,0.641061072,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 12-PACK 12 OZ CAN,ABI,BRAND261,12-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.998826731,,,10.92460184,21.84920367,26979,13489.72188,1.453605571,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 12-PACK 16 OZ AMBTL,ABI,BRAND261,12-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0,,,0,0,,0,0,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 12-PACK 8 OZ CAN,ABI,BRAND261,12-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.352308735,,,7.750479912,23.25376511,2617,872.3262944,0.093998851,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 18-PACK 11.2-13 OZ GLASS,ABI,BRAND261,18-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,29,0.110462366,0.182438593,217,0.591073923,14.62382439,19.49843252,2263,1697.478157,0.18291435,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 18-PACK 12 OZ CAN,ABI,BRAND261,18-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,172,0.662081361,0.724921656,261,0.711775025,15.58067038,20.77422717,13783,10337.10691,1.113890733,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 20-PACK 11.2-13 OZ GLASS,ABI,BRAND261,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,67,0.258217018,0.382786721,,0,17.42106914,20.90611921,2818,2347.987113,0.253010935,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 20-PACK 12 OZ CAN,ABI,BRAND261,20-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,18,0.068233018,0.093796848,,0,18.93495413,22.72285387,579,482.8558865,0.052030873,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 20-PACK 16 OZ AMBTL,ABI,BRAND261,20-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0,,,0,0,,0,0,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 24-PACK 11.2-13 OZ GLASS,ABI,BRAND261,24-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.661662873,,,18.6746485,18.6746485,6046,6046.075561,0.6515041,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 24-PACK 8 OZ CAN,ABI,BRAND261,24-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.269500301,,,13.74229647,20.61241409,807,538.2943576,0.05800473,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 30-PACK 12 OZ CAN,ABI,BRAND261,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,416,1.602094333,0.787697067,514,1.399911209,20.71301208,16.57040967,21457,26821.4329,2.89018444,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 36-PACK 12 OZ CAN,ABI,BRAND261,36-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,385,1.48065649,0.43227932,418,1.1394184,21.59512158,14.39674772,37094,55640.51336,5.995628441,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 3-PACK 25 OZ CAN,ABI,BRAND261,3-PACK 25 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.958048548,,,6.380282685,24.50185363,44486,11584.17852,1.248270837,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 6-PACK 11.2-13 OZ GLASS,ABI,BRAND261,6-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.95212043,,,7.524403513,30.09761405,8329,2082.257695,0.224376856,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND261 8-PACK 16 OZ AMBTL,ABI,BRAND261,8-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,04-12-2015,0,,0.911181224,,,10.43346442,23.4776427,4994,2219.22928,0.239136438,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND272 12-PACK 8 OZ CAN,ABI,BRAND272,12-PACK 8 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0.598621098,,,11.82050421,35.46505913,2600,866.5396844,0.093375306,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND272 3-PACK 25 OZ CAN,ABI,BRAND272,3-PACK 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0,,,0,0,,0,0,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND272 SINGLES 25 OZ CAN,ABI,BRAND272,SINGLES 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0.931177729,,,3.60446002,41.52603709,26564,2305.789178,0.248463832,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND275 12-PACK 11.2-13 OZ GLASS,ABI,BRAND275,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0.845956549,,,12.91920689,25.83841378,3760,1880.111128,0.202594244,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND275 12-PACK 12 OZ CAN,ABI,BRAND275,12-PACK 12 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0.532062491,,,13.44951318,26.89902635,1986,993.1473295,0.107018106,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND275 6-PACK 11.2-13 OZ GLASS,ABI,BRAND275,6-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0.707500716,,,8.155506156,32.62202463,3550,887.5734549,0.095641832,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND200 12-PACK 8 OZ CAN,ABI,BRAND200,12-PACK 8 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,04-12-2015,0,,0.787322393,,,12.73152218,38.19838638,2414,804.6435953,0.086705599,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND200 SINGLES 25 OZ CAN,ABI,BRAND200,SINGLES 25 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,04-12-2015,0,,0.661273018,,,3.901482846,44.94795906,5339,463.4164577,0.049936148,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND280 SINGLES 25 OZ CAN,ABI,BRAND280,SINGLES 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,04-12-2015,0,,0.864659643,,,3.613146015,41.62610617,12318,1069.228115,0.115216308,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND266 SINGLES 25 OZ CAN,ABI,BRAND266,SINGLES 25 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,04-12-2015,0,,0.791179988,,,2.983600385,34.37327633,22015,1910.941658,0.205916435,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND266 SINGLES 40 OZ WDBTL,ABI,BRAND266,SINGLES 40 OZ WDBTL,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,04-12-2015,0,,0.295308519,,,4.133674643,29.76007663,3022,419.7460361,0.045230375,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND312 30-PACK 12 OZ CAN,ABI,BRAND312,30-PACK 12 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,04-12-2015,0,,0.226323337,,,18.93318182,15.14654545,468,584.7662991,0.063012385,25.71428571,20,13.42857143,11,7.142857143,1.428571429,74.57142857,51.28571429,27.57142857,1017.142857,1015.285714,1013.285714,16,14.71428571,11.42857143,16.85714286,3.285714286,28.71428571,0,1.142857143,229.4285714,2475826,15.6,2056152594,10170.292,,0.796,5024700,4663300,361400,0.072,1.315,12.335,101.9
BRAND130 6-PACK 11.2-13 OZ GLASS,ABI,BRAND130,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,07-12-2015,0,,0.433830815,,,9.883442167,42.36366124,2064,481.4618468,0.047723988,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND1 6-PACK 11.2-13 OZ GLASS,COMPETITOR97,BRAND1,6-PACK 11.2-13 OZ GLASS,ASSORTED SEGMENT,HE BEER,CRAFT,ABOVE CORE,07-12-2015,0,,0.070486868,,,10.93202899,43.72811594,3606,901.4022488,0.08934978,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND8 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND8,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,07-12-2015,0,,0.178290313,,,15.28858441,61.15433765,944,235.8953326,0.023382675,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND19 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND19,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,07-12-2015,0,,0.345702706,,,15.34641002,61.38564007,1942,485.6130056,0.048135464,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND19 6-PACK 12 OZ CAN,COMPETITOR135,BRAND19,6-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,07-12-2015,0,,0.19814131,,,15.91093127,63.6437251,1407,351.8100476,0.034872501,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND26 12-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND26,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,07-12-2015,0,,0.181990713,,,21.71807365,43.43614731,636,318.0359758,0.03152471,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND176 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND176,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,07-12-2015,0,,0.264140386,,,13.5808415,27.161683,604,301.8574104,0.029921041,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND140 12-PACK 11.2-13 OZ GLASS,ABI,BRAND140,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,07-12-2015,15,0.049157185,0.746344357,195,0.508820776,12.54124219,25.08248439,5612,2805.767704,0.278116378,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND140 24-PACK 11.2-13 OZ GLASS,ABI,BRAND140,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,07-12-2015,0,,0.026289912,,,20.01669253,20.01669253,1013,1012.588734,0.100370929,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND140 6-PACK 11.2-13 OZ GLASS,ABI,BRAND140,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,07-12-2015,0,,0.312733322,,,8.46789863,33.87159452,2283,570.7297086,0.056572495,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND144 12-PACK 11.2-13 OZ GLASS,ABI,BRAND144,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,07-12-2015,0,,0.324424761,,,11.84812392,23.69624784,1111,555.693878,0.055082097,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND4 12-PACK 11.2-13 OZ GLASS,COMPETITOR3,BRAND4,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,07-12-2015,0,,0.798978337,,,14.69855435,29.3971087,2596,1297.758141,0.128637803,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND18 6-PACK 11.2-13 OZ GLASS,ABI,BRAND18,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE NEAR BEER,HARD SODA,ABOVE CORE,07-12-2015,0,,0,,,0,0,,0,0,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND145 12-PACK 11.2-13 OZ GLASS,ABI,BRAND145,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,07-12-2015,0,,0.467633719,,,15.81690638,33.89095004,1485,693.207324,0.068712855,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND2 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,07-12-2015,331,1.081594986,0.935177645,10,0.02511799,16.61789292,33.23578585,7434,3717.145192,0.368454935,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND2 12-PACK 12 OZ CAN,COMPETITOR1,BRAND2,12-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,07-12-2015,0,,0.242937362,,,17.53767184,35.07534368,813,406.3292496,0.040276613,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
BRAND2 24-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,07-12-2015,0,,0.298668826,,,25.09583162,25.09583162,921,920.6424204,0.091256926,28.14285714,22.85714286,17.71428571,16.85714286,15.57142857,13.71428571,86.57142857,66.42857143,45.85714286,1014.142857,1012.714286,1010.857143,16,15,12.14285714,14.42857143,2.857142857,25,1.305714286,2.428571429,199.4285714,2492851,15.8,2077758575,10170.292,,0.878,4999200,4671000,328300,0.066,1.306,12.016,101.7
